master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,NA,1917,1910,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_13.txt,analysis_text,1332,386,0.0030670858381763697,2.701189216341175e-5,3.699039011430093e-4,0.0015062460253575858,0.007059412597495411,0.009756921882371346,0.0010093468359746866,0.006931510441810072,1.5129944911979935e-4,0.007669828129911328,2.778008387218124e-4,0.007511612059740327,0.5836628803549163,0.2837728567046171,0.0056967182047514804,0.0067792692540959145,0.02247618101518447,0.0014739815821940042,1.5592460348018712e-4,0.05064420838877539
MASTER_00374,1917_14.txt,Coins of the Republic of China *,"Ros, G.",1917,1910,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_14.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_14.txt,analysis_text,975,263,7.450926053752641e-6,1.833898547725036e-4,1.1375809585402913e-5,2.91119024289933e-4,0.002537422247509127,6.866543760761111e-5,1.031303289434741e-4,5.4596664749076684e-5,1.9156250901668044e-5,2.008267062958745e-5,1.0736631189846237e-4,0.004944202199482754,6.406008246452843e-4,5.565772862615498e-4,2.7172455294213586e-4,8.622661382935269e-6,0.09999803770346959,9.920612349190259e-4,0.8872396373823829,0.001944780627573104
MASTER_00374,1917_15.txt,Coins of the Republic of China *,"Ros, G.",1917,1910,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_15.txt,analysis_text,15513,4534,1.4464854923421027e-7,1.3905214676487295e-5,4.187628346593417e-8,3.4710598891426344e-5,1.88043046444878e-4,5.559962043706589e-7,1.053733836655444e-6,1.0440085766064297e-7,1.3344532417040521e-7,1.8373608681718885e-6,3.093881161646493e-6,2.105551682760348e-4,5.166773751680755e-6,2.6357677592531047e-5,8.838472709002303e-6,4.1607540586161664e-7,1.1666768784240176e-4,4.172395552590527e-5,0.9992689663691131,7.768361668457346e-5
MASTER_00385,1917_16.txt,Recent discoveries in ancient Chinese sculpture *,"Segalen, V.",1917,1910,Arts and Archaeology,Sculpture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_16.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_16.txt,analysis_text,9936,2765,3.868660436630081e-4,1.0444776121026646e-5,1.1892312962045016e-4,8.775060747388233e-5,0.004952564845413466,0.07473007660805545,5.211647126094358e-6,0.0011118253341911087,4.83936312160599e-6,0.0015425073510509349,3.814930574977372e-4,0.7598888149522632,0.1040261531180344,0.0016729711551367074,1.2249679086145468e-5,1.4034399231842368e-5,0.04366475386375325,2.0632434912754312e-4,2.553293850679601e-4,0.006926866334963687
MASTER_00377,1917_17.txt,Four examples of Chinese bronze statuary *,"Ferguson, J. C.",1917,1910,Arts and Archaeology,Bronzes,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_17.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_17.txt,analysis_text,4281,1221,3.912869480308385e-4,3.104458038127793e-5,2.3726439270568253e-5,4.804621404491255e-5,0.1854709158665494,0.00772951109584191,4.8491887945375905e-5,0.0024429358962498363,1.596587460205921e-5,0.0017820116728912174,0.0021867064331814413,0.6487070854413597,0.005317513493797955,0.13597629560076493,2.1659012562108727e-4,0.004567923013322688,0.0038458715183714146,1.0332830506248666e-5,8.080286467494549e-4,3.797164205180419e-4
MASTER_00386,1917_18.txt,"Religious element in the Tso Chuan, The","Wright, H. K.",1917,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_18.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_18.txt,analysis_text,10488,2906,2.126130413271358e-6,1.4921519911852986e-8,5.362829250481841e-6,7.876545560380828e-6,1.442137527257298e-4,3.886641758190305e-5,3.244551210227082e-4,0.08071895387971101,4.968903128280794e-7,3.5204661717591824e-5,6.970455482249385e-5,4.5689884725001853e-4,0.6140336715206163,0.2953500685154604,0.0013731022006705515,4.468817656826045e-6,0.007364240649659407,5.1212536397401414e-5,2.765780092991848e-7,1.8784629641600094e-5
MASTER_00167,_1880-1881_01.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1880-1881_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1880-1881_01.txt,analysis_text,110451,22413,8.909485352625829e-6,0.9998280370310099,7.953116978313716e-7,1.2752926184963489e-5,1.1724624743905715e-7,1.52236321816792e-6,8.557069164073636e-7,2.0099810287948118e-7,1.852712177740574e-5,2.371200211026902e-7,4.220836649011158e-7,1.2890829428594981e-6,1.0764363418765743e-8,8.289139265180317e-10,4.105305254623984e-8,8.095032540989777e-5,7.2114003142646565e-6,9.92977531146531e-6,1.525518281710555e-5,1.2934192681529334e-5
MASTER_00168,_1880-1881_02.txt,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1880-1881_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1880-1881_02.txt,analysis_text,9822,3059,1.9333037540593388e-7,1.5442923716980786e-5,6.8320370473071e-8,3.033231760981925e-4,2.1344623889973038e-4,1.269221443713248e-7,3.494303244575873e-5,3.992639335367824e-6,2.2088866030933632e-7,1.5274447828996264e-5,2.0986296454574563e-4,0.0978589523338684,1.100384761034479e-5,8.84437840568737e-5,2.1335134312587314e-6,1.896170000947817e-6,2.5013185599306577e-4,2.9372448082292088e-5,0.9008880739827518,7.309717978306389e-5
MASTER_00266,_1893-1894_01.txt,Inland communications in China *,"Kingsmill, T. W.",1893,1890,"Economy, Trade, and Technology",Telecommunication,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1893-1894_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1893-1894_01.txt,analysis_text,81501,23261,2.9200113086112515e-6,3.539520313426653e-8,9.389636699100018e-6,0.8209473381542777,4.420717172437638e-7,4.47494279626542e-6,2.8530402800948475e-7,1.3779363557630744e-6,3.026140244737614e-9,0.1785736928941646,1.0625362725778244e-5,6.91725311437442e-5,1.16237137245702e-6,2.453010812074378e-5,3.0254119514440657e-5,2.358694637693654e-6,2.473775527239592e-7,7.318748161430825e-5,4.9071303940100706e-5,1.9943127668746978e-4
MASTER_00267,_1893-1894_02.txt,Stray notes on Corean history and literature,"Scott, J.",1893,1890,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1893-1894_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1893-1894_02.txt,analysis_text,6738,1807,1.5351691823190038e-6,1.5467009903719537e-5,2.2199157181439558e-4,5.170015118260493e-4,1.360088531850765e-4,5.896074056699092e-5,9.618963549389227e-4,0.16898189606492273,2.3830122993161946e-4,1.3957161452316149e-5,0.0015910565443225365,7.061822190397619e-4,8.945253700064734e-4,1.079413389794505e-4,0.0014122872852232002,5.175771431489124e-5,0.7640089178129136,0.022759092815108524,0.022715054261913503,0.014606168970453802
MASTER_00268,_1893-1894_03.txt,"Yu - li or Precious Records, The *","Clarke, G. W.",1893,1890,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1893-1894_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1893-1894_03.txt,analysis_text,52716,14749,4.071455515652199e-6,5.49244689911085e-8,6.433790722241122e-9,0.010304107944571412,2.9228422046972432e-5,1.401425039765085e-7,3.872261495320351e-5,3.9873542726344344e-5,4.5575390899232055e-8,1.0963427079564277e-4,3.855864049635426e-5,9.357956253777201e-5,1.8371371721614063e-4,0.6800653313768842,0.2976417868272247,8.28182201768443e-6,3.980100018643905e-5,9.12907508491407e-4,0.010481784487304269,8.369730877515599e-6
INDEX_00271,_1895-1896_02.txt,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_02.txt,analysis_text,10923,3073,1.8288928025234657e-5,5.243096374347198e-6,2.606333022816581e-5,0.662948107671219,1.7778560874293202e-5,9.106074081697576e-6,9.423160780648322e-5,3.677816282125749e-5,4.890244947681318e-7,5.279417759202923e-4,5.33601885784637e-4,4.863446649819708e-4,7.269222148054845e-4,0.015780747950093807,0.050313796979271165,6.7102396763629766e-6,4.3731594036391713e-4,0.19540145690173885,0.0723175516406114,3.11523350827559e-4
MASTER_00273,_1895-1896_03.txt,Chinese revenue,"Parker, E. H.",1894,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_03.txt,analysis_text,17124,5197,3.2703165597646197e-7,1.7379648576849884e-6,2.4481948107186445e-6,0.9852500701681224,1.1905702097442544e-7,2.9093045720013863e-7,2.246304268206856e-6,1.1116757476216094e-6,1.5880169910418674e-8,9.650479446483736e-5,6.088134939650701e-5,8.069284053017281e-5,8.42932161433403e-6,2.0347499644037634e-5,4.334320412864165e-5,8.423484514767999e-7,1.3693325790540518e-5,0.0036303013218695955,0.010699132389300968,8.746439769738456e-5
INDEX_00273,_1895-1896_04.txt,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_04.txt,analysis_text,6837,2005,3.366223959300378e-7,2.3333105711665835e-6,5.968901342438093e-7,0.0017199286160616012,4.6487325822182585e-4,1.034995727188502e-5,1.910998162142247e-4,4.154208062275533e-4,2.982837574338549e-7,2.2778837024579725e-5,0.26504514060069256,0.43218065148557616,1.9779449629493364e-4,0.05434497957627138,2.151994782571774e-4,4.987854145051114e-5,4.069671593001499e-4,5.084048025262493e-4,0.24418303519147372,3.993227027742875e-5
INDEX_00274,_1895-1896_05.txt,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_05.txt,analysis_text,7152,1188,5.553385106415781e-5,3.3879731606697003e-6,2.1702349899075903e-5,0.06060142771671041,2.160961662172749e-4,1.1367525113599324e-4,0.0035893844644645356,0.043350079348025164,3.25975975904134e-5,5.518967191599018e-4,0.06783676964341924,0.05217517595576429,0.029659707068183813,0.31581653289510997,0.07278596540895793,1.3291646321085058e-4,0.2939673037043859,0.05056254756198792,0.008140681482671252,3.866183788810845e-4
INDEX_00282,_1898-1899_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_01.txt,analysis_text,14289,3586,4.25572561017657e-8,1.1770579826516428e-8,1.831047745957814e-5,3.6110477848917215e-6,1.9643677606162652e-5,9.982705177027198e-6,1.0158442098931933e-5,0.9986772321994646,3.316130063207464e-6,1.0599383096220426e-5,1.9165777194313894e-4,9.896014641041187e-5,3.303955848991163e-4,1.2673177630528277e-4,1.4505783485268986e-4,1.025937555815788e-5,3.045640521781611e-4,2.2260193541553124e-6,2.420761676826833e-7,3.699697174397457e-5
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890,"Politics, Government, and Law",Government,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_02.txt,analysis_text,11460,3211,6.792669351071631e-6,3.7293119941033315e-7,5.384289363248154e-7,0.05611017800509048,2.910567927323017e-5,2.2910878642714702e-6,5.935167183240413e-5,4.03058921375632e-5,1.2125301061935343e-6,1.941265135307834e-5,2.6423242791554473e-4,0.0010423265404596667,0.003416231413871921,0.31799408048658967,0.2568335592545696,1.6341501729510897e-6,0.042430144017175375,0.2817112938384904,0.04001722053340236,1.9715790207802198e-5
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_03.txt,analysis_text,4590,1248,5.543610051880439e-7,2.138633037491859e-6,8.221999138919896e-7,2.802803162177231e-4,5.707935389279847e-4,6.795849938297144e-6,2.150309327623305e-5,1.176292078532838e-4,1.3674142966801512e-7,9.402360930120532e-5,9.52969256293567e-4,0.9740334768059966,1.2429576787408977e-4,7.394438968568323e-4,6.2060538235866996e-6,3.3770392330590318e-6,8.769648552996066e-4,1.579865430401373e-5,0.02206488285655911,8.790726285915051e-5
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_04.txt,analysis_text,5925,1454,0.05782511901526274,1.2089851915671228e-4,0.03835033651179212,0.0010339134567563177,8.07787091920407e-4,0.008298378684017458,3.6157503887544855e-5,8.353155581526013e-5,0.036702143956983325,0.007505259900254941,1.8355655295567324e-5,2.8261293457574734e-5,9.559635115914596e-5,4.8337035883761445e-5,0.46221871800476394,2.47015505812887e-4,7.745118385779972e-4,0.15900697936673994,0.003335667351166774,0.22346303140129567
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_01.txt,analysis_text,6762,1747,8.526435930166515e-6,1.455899893633661e-6,1.645224954115921e-4,1.1226011455921214e-5,1.9688878019851074e-4,0.6231841588333088,5.1955422291089494e-5,0.3239812704258362,3.728978026326173e-4,5.153416954921318e-4,0.04561592453695818,0.001257573449501089,1.4094417946089078e-4,9.078366047371803e-4,1.5113922387433411e-4,1.2343755250909282e-4,0.002470843280974724,4.619257484820228e-5,2.3695756009297363e-7,7.976278371253268e-4
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_02.txt,analysis_text,6666,1754,1.668000222533819e-5,1.2943283053527665e-6,8.339917808244951e-5,8.059349462248005e-6,0.03647538736847835,4.955728311909557e-4,6.951560968340556e-5,0.05506628506318385,8.187118505422045e-6,9.178874439949445e-5,6.870174565762558e-5,0.03457137663254055,0.19172267615281968,0.031134569932446017,4.5988697177367244e-4,1.7444501323349195e-5,0.649086210798837,2.6395389907480747e-5,1.5938862125694002e-4,4.37179659920509e-4
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_03.txt,analysis_text,10773,2899,1.026315975405312e-6,4.70737063813633e-9,7.519559887275585e-7,8.268676857711724e-7,2.8755922688288806e-5,1.0403950288275832e-6,3.5621675395806907e-6,1.7895010606257345e-4,7.141526248388076e-8,3.4711375252639276e-6,1.291690187306218e-7,3.014356890513771e-5,0.9979667386832528,0.0011323080500929147,1.0437791073273805e-4,2.150165543522376e-7,5.304165615745064e-4,1.2930595528041008e-5,1.0995635621504539e-7,4.169496857289063e-6
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_04.txt,analysis_text,3312,885,1.684371013334823e-4,2.3732986649298732e-4,2.3348010236870734e-4,0.03828987772432308,5.5671239605425733e-5,4.1163439243748656e-4,4.078052574036372e-6,6.190678588685342e-5,2.1663083842027694e-4,0.0012221390387304179,7.785316249443074e-5,3.4956831765591874e-4,6.585753149738772e-5,9.039795093572056e-6,2.1302128776001244e-4,1.1351285887725688e-4,0.0012351460006280314,0.0034898946247060064,0.030759602917284683,0.92278531836183
